"Fusions"	"DB"	"Jackson"	"Fusion"	"Cosmic"	"Count"
"11618"	"ELMO1--HDAC9"	0	1	0	0	1
"11619"	"ELMO1--IFT88"	1	0	0	0	1
"11620"	"ELMO1--RRM2B"	1	0	0	0	1
"11621"	"ELMO1--SCIN"	3	1	0	0	4
"11622"	"ELMO2--ELMO2"	1	0	0	0	1
"11623"	"ELMO2--MYBL2"	0	1	0	0	1
"11624"	"ELMO2--STAP1"	1	1	0	0	2
"11625"	"ELMO2--TTLL9"	1	0	0	0	1
"11626"	"ELMOD2--ELMOD2"	1	0	0	0	1
"11627"	"ELMOD3--TCF7L1"	1	1	0	0	2
"11628"	"ELMOD3--TTC27"	1	1	0	0	2
"11629"	"ELN--AP2M1"	1	0	0	0	1
"11630"	"ELN--CAPG"	1	0	0	0	1
"11631"	"ELN--FADS2"	0	1	0	0	1
"11632"	"ELN--IQCE"	0	1	0	0	1
"11633"	"ELN--METTL2A"	1	0	0	0	1
"11634"	"ELN--METTL2B"	3	1	0	0	4
"11635"	"ELN--RBBP4"	1	0	0	0	1
"11636"	"ELN--TXNDC5"	1	0	0	0	1
"11637"	"ELOF1--KIF1A"	1	0	0	0	1
"11638"	"ELOF1--RDH8"	1	1	0	0	2
"11639"	"ELOVL1--ELOVL1"	1	0	0	0	1
"11640"	"ELOVL1--NFASC"	1	0	0	0	1
"11641"	"ELOVL2--SMOC2"	0	1	0	0	1
"11642"	"ELOVL5--FAR1"	1	1	0	0	2
"11643"	"ELOVL5--HMGCLL1"	1	1	0	0	2
"11644"	"ELOVL5--PFKFB3"	0	1	0	0	1
"11645"	"ELOVL5--SGIP1"	1	0	0	0	1
"11646"	"ELOVL5--SLC25A27"	0	1	0	0	1
"11647"	"ELOVL7--DSE"	1	0	0	0	1
"11648"	"ELOVL7--ELOVL7"	1	0	0	0	1
"11649"	"ELP2--GALNT1"	1	1	0	0	2
"11650"	"ELP2--MAP1A"	1	0	0	0	1
"11651"	"ELP2--MAPRE2"	2	1	0	0	3
"11652"	"ELP2--MOCOS"	1	0	0	0	1
"11653"	"ELP2--RPRD1A"	0	1	0	0	1
"11654"	"ELP3--RPS27L"	1	0	0	0	1
"11655"	"ELP4--CFTR"	1	1	0	0	2
"11656"	"ELP4--FREM1"	0	1	0	0	1
"11657"	"ELP4--KLHDC10"	1	0	0	0	1
"11658"	"ELP4--MRPL9"	1	0	0	0	1
"11659"	"EMB--GYG2"	1	0	0	0	1
"11660"	"EMB--KIAA1147"	1	0	0	0	1
"11661"	"EMC3--PRRT3"	0	0	1	0	1
"11662"	"EME1--LRRC59"	1	0	0	0	1
"11663"	"EMG1--EMG1"	1	0	0	0	1
"11664"	"EMG1--ZNF280D"	1	0	0	0	1
"11665"	"EMID1--CBY1"	1	1	0	0	2
"11666"	"EMID1--KREMEN1"	0	1	0	0	1
"11667"	"EMID2--BET1"	1	1	0	0	2
"11668"	"EMID2--EMID2"	1	0	0	0	1
"11669"	"EMID2--GTF2IRD1"	1	0	0	0	1
"11670"	"EMID2--SNX12"	1	0	0	0	1
"11671"	"EMILIN1--ARG2"	1	0	0	0	1
"11672"	"EMILIN1--EMILIN1"	2	0	0	0	2
"11673"	"EMILIN1--RPL3"	1	0	0	0	1
"11674"	"EMILIN2--SMCHD1"	0	1	0	0	1
"11675"	"EML1--ADAMDEC1"	0	1	0	0	1
"11676"	"EML1--BASP1"	0	1	0	0	1
"11677"	"EML1--CCNK"	1	2	0	0	3
"11678"	"EML1--CDC27"	1	0	0	0	1
"11679"	"EML1--DOCK6"	0	0	3	0	3
"11680"	"EML1--FBLN5"	1	1	0	0	2
"11681"	"EML1--GPI"	0	1	0	0	1
"11682"	"EML1--SPATA7"	0	1	0	0	1
"11683"	"EML1--TTLL5"	1	1	0	0	2
"11684"	"EML2--DMWD"	0	1	0	0	1
"11685"	"EML2--FOXO1"	1	0	0	0	1
"11686"	"EML2--GOT2"	1	0	0	0	1
"11687"	"EML2--MAN1A2"	1	0	0	0	1
"11688"	"EML2--TRAF4"	1	0	0	0	1
"11689"	"EML3--ATL3"	0	1	0	0	1
"11690"	"EML3--DGKA"	1	0	0	0	1
"11691"	"EML3--EML3"	1	0	0	0	1
"11692"	"EML3--HNRNPH3"	1	0	0	0	1
"11693"	"EML3--INTS5"	0	1	0	0	1
"11694"	"EML3--SFTPB"	0	0	1	0	1
"11695"	"EML4--ALK"	21	7	4	1070	1102
"11696"	"EML4--CASK"	1	1	0	0	2
"11697"	"EML4--COX7A2L"	1	2	0	0	3
"11698"	"EML4--EML4"	3	0	0	102	105
"11699"	"EML4--ENSG00000239235"	0	0	3	0	3
"11700"	"EML4--EPHA3"	1	0	0	0	1
"11701"	"EML4--NTRK3"	0	1	0	0	1
"11702"	"EML4--PKDCC"	0	2	0	0	2
"11703"	"EML4--PPAPDC3"	1	0	0	0	1
"11704"	"EML4--UGP2"	1	0	0	0	1
"11705"	"EML4--VPS54"	0	1	0	0	1
"11706"	"EML5--CXCL17"	0	0	1	0	1
"11707"	"EML6--SPTBN1"	0	1	0	0	1
"11708"	"EMP1--DNAJA2"	1	0	0	0	1
"11709"	"EMP1--EMP1"	1	0	0	0	1
"11710"	"EMP1--ETV6"	1	0	0	0	1
"11711"	"EMP1--TTC28-AS1"	1	0	0	0	1
"11712"	"EMP2--AGBL4"	1	0	0	0	1
"11713"	"EMP2--EMP2"	2	0	0	0	2
"11714"	"EMP2--SNN"	1	0	0	0	1
"11715"	"EMSY--INTS4"	2	0	0	0	2
"11716"	"EMX1--PLXNB1"	0	0	3	0	3
"11717"	"EMX1--TARS2"	1	0	0	0	1
"11718"	"EMX2OS--EMX2"	3	0	0	0	3
"11719"	"EMX2OS--ZBTB4"	1	0	0	0	1
"11720"	"ENAH--AEBP2"	1	1	0	0	2
"11721"	"ENAH--COL1A1"	2	0	0	0	2
"11722"	"ENAH--ENAH"	4	0	0	0	4
"11723"	"ENAH--LIN9"	0	1	0	0	1
"11724"	"ENAH--SCCPDH"	0	1	0	0	1
"11725"	"ENAH--UCHL5"	0	1	0	0	1
"11726"	"ENC1--ENC1"	1	0	0	0	1
"11727"	"ENC1--GNAS"	1	0	0	0	1
"11728"	"ENC1--LRBA"	2	0	0	0	2
"11729"	"ENDOD1--BBS1"	0	1	0	0	1
"11730"	"ENDOD1--RAB30"	0	1	0	0	1
"11731"	"ENDOV--IKZF3"	1	0	0	0	1
"11732"	"ENDOV--SLC26A11"	1	0	0	0	1
"11733"	"ENDOV--TMEM104"	1	0	0	0	1
"11734"	"ENG--AK1"	0	1	0	0	1
"11735"	"ENG--CLIP2"	1	0	0	0	1
"11736"	"ENG--EMILIN1"	1	0	0	0	1
"11737"	"ENG--FAM222B"	1	0	0	0	1
"11738"	"ENG--SFT2D1"	1	0	0	0	1
"11739"	"ENGASE--COL5A2"	1	0	0	0	1
"11740"	"ENGASE--ENGASE"	1	0	0	0	1
"11741"	"ENO1--ADAM28"	0	0	1	0	1
"11742"	"ENO1--APP"	1	0	0	0	1
"11743"	"ENO1--ARHGAP30"	0	0	2	0	2
"11744"	"ENO1--CCDC90A"	1	0	0	0	1
"11745"	"ENO1--CCT7"	1	0	0	0	1
"11746"	"ENO1--COL4A2"	1	0	0	0	1
"11747"	"ENO1--DDX27"	0	1	0	0	1
"11748"	"ENO1--EDARADD"	10	0	34	0	44
"11749"	"ENO1--ENO1"	7	0	0	0	7
"11750"	"ENO1--GOLGA2B"	0	0	1	0	1
"11751"	"ENO1--GOLGA8B"	0	0	1	0	1
"11752"	"ENO1--LOC729668"	0	0	1	0	1
"11753"	"ENO1--MAPRE1"	1	0	0	0	1
"11754"	"ENO1--PEX26"	0	0	2	0	2
"11755"	"ENO1--RFWD2"	0	1	0	0	1
"11756"	"ENO1--RPA1"	1	0	0	0	1
"11757"	"ENO1--SIAE"	0	1	0	0	1
"11758"	"ENO1--SLC6A2"	0	0	1	0	1
"11759"	"ENO1--SNW1"	0	2	0	0	2
"11760"	"ENO1--SRF"	0	0	3	0	3
"11761"	"ENO1--TAS1R1"	1	0	0	0	1
"11762"	"ENO1--UBE4A"	0	0	1	0	1
"11763"	"ENO1--UTRN"	0	1	0	0	1
"11764"	"ENO1--UVRAG"	0	1	0	0	1
"11765"	"ENO1--XIRP1"	0	0	1	0	1
"11766"	"ENO2--TNRC18"	1	0	0	0	1
"11767"	"ENO3--ASXL2"	1	0	0	0	1
"11768"	"ENO3--RPL27A"	0	0	1	0	1
"11769"	"ENO3--VIM"	1	0	0	0	1
"11770"	"ENOPH1--CCNI"	1	0	0	0	1
"11771"	"ENOSF1--PPT1"	0	1	0	0	1
"11772"	"ENOSF1--TRIM54"	1	0	0	0	1
"11773"	"ENOSF1,ENOSF1--CTNNB1"	0	0	1	0	1
"11774"	"ENOX1--ECHS1"	1	0	0	0	1
"11775"	"ENOX1--RAD51B"	1	0	0	0	1
"11776"	"ENOX2--OSBPL5"	1	1	0	0	2
"11777"	"ENOX2--SMARCA1"	0	1	0	0	1
"11778"	"ENOX2--TXN2"	1	0	0	0	1
"11779"	"ENPEP--CEP250"	1	0	0	0	1
"11780"	"ENPEP--SLC9B2"	1	0	0	0	1
"11781"	"ENPP1--CDX1"	0	1	0	0	1
"11782"	"ENPP1--INSR"	0	1	0	0	1
"11783"	"ENPP1--RIPPLY2"	1	1	0	0	2
"11784"	"ENPP2--C5orf55"	1	0	0	0	1
"11785"	"ENPP2--ETNK1"	1	0	0	0	1
"11786"	"ENPP2--MALAT1"	1	0	0	0	1
"11787"	"ENSA--ABHD12"	1	0	0	0	1
"11788"	"ENSA--FBP1"	1	0	0	0	1
"11789"	"ENSA--GPR107"	1	0	0	0	1
"11790"	"ENSA--KLHDC9"	1	1	0	0	2
"11791"	"ENSA--NUTF2"	1	0	0	0	1
"11792"	"ENSA--RASEF"	1	0	0	0	1
"11793"	"ENSG00000147889--CDKN2B-AS1"	0	0	1	0	1
"11794"	"ENSG00000169894--MUC12"	0	0	2	0	2
"11795"	"ENSG00000211894--EIF4G3"	0	0	1	0	1
"11796"	"ENSG00000211894--MYC"	0	0	2	0	2
"11797"	"ENSG00000212127--LOC100129361"	0	0	5	0	5
"11798"	"ENSG00000213988--RPS16"	0	0	2	0	2
"11799"	"ENSG00000214163--TUBD1"	0	0	1	0	1
"11800"	"ENSG00000218761--SELK"	0	0	2	0	2
"11801"	"ENSG00000236696--RAC3"	0	0	1	0	1
"11802"	"ENSG00000241800--LAPTM5"	0	0	1	0	1
"11803"	"ENSG00000246567--PERP"	0	0	1	0	1
"11804"	"ENSG00000247508--USP32"	0	0	1	0	1
"11805"	"ENSG00000250059--NCOA3"	0	0	1	0	1
"11806"	"ENSG00000250648--TADA2B"	0	0	1	0	1
"11807"	"ENTHD1--RNF212"	0	1	0	0	1
"11808"	"ENTPD1--C5orf22"	0	0	1	0	1
"11809"	"ENTPD1--DGKH"	1	0	0	0	1
"11810"	"ENTPD1--ENTPD1"	2	0	0	0	2
"11811"	"ENTPD1--IKZF1"	1	0	0	0	1
"11812"	"ENTPD1--RPL13"	1	0	0	0	1
"11813"	"ENTPD2--C1S"	1	0	0	0	1
"11814"	"ENTPD2--CLEC16A"	1	0	0	0	1
"11815"	"ENTPD3-AS1--FLJ33065"	1	0	0	0	1
"11816"	"ENTPD4--ENTPD4"	2	0	0	0	2
"11817"	"ENTPD4--LOXL2"	4	0	0	0	4
"11818"	"ENTPD5--ENTPD5"	1	0	0	0	1
"11819"	"ENTPD5--OLFM2"	0	1	0	0	1
"11820"	"ENTPD5--TCTN3"	1	0	0	0	1
"11821"	"ENTPD5--TSHR"	0	1	0	0	1
"11822"	"ENTPD6--ADRM1"	1	0	0	0	1
"11823"	"ENTPD6--APPL2"	0	0	1	0	1
"11824"	"ENTPD6--CGNL1"	1	0	0	0	1
"11825"	"ENTPD6--ENTPD6"	1	0	0	0	1
"11826"	"ENTPD6--MPG"	1	0	0	0	1
"11827"	"ENTPD7--ERBB3"	1	0	0	0	1
"11828"	"ENTPD7--IDE"	1	1	0	0	2
"11829"	"ENTPD7--LPCAT1"	1	0	0	0	1
"11830"	"ENY2--GPD2"	1	0	0	0	1
"11831"	"ENY2--SF3B1"	1	0	0	0	1
"11832"	"ENY2--TSSK3"	1	0	0	0	1
"11833"	"ENY2--UPF2"	2	0	0	0	2
"11834"	"EP300--BCOR"	11	2	0	0	13
"11835"	"EP300--CDH18"	0	0	1	0	1
"11836"	"EP300--DAZAP2"	1	0	0	0	1
"11837"	"EP300--EP300"	1	0	0	0	1
"11838"	"EP300--FAM55B"	0	1	0	0	1
"11839"	"EP300--FBLN1"	0	1	0	0	1
"11840"	"EP300--HAUS8"	0	1	0	0	1
"11841"	"EP300--IPO5"	1	0	0	0	1
"11842"	"EP300--MCHR1"	1	1	0	0	2
"11843"	"EP300--PAICS"	0	1	0	0	1
"11844"	"EP300--RBX1"	0	1	0	0	1
"11845"	"EP300--SPPL3"	1	0	0	0	1
"11846"	"EP300--TNRC6B"	1	2	0	0	3
"11847"	"EP300--TTC28"	1	1	0	0	2
"11848"	"EP300--XPNPEP3"	0	1	0	0	1
"11849"	"EP400--DPYSL5"	0	1	0	0	1
"11850"	"EP400--LMO4"	1	0	0	0	1
"11851"	"EP400--SDHC"	0	1	0	0	1
"11852"	"EP400--SFSWAP"	6	1	0	0	7
"11853"	"EP400--TMPRSS12"	0	1	0	0	1
"11854"	"EP400--UCP2"	1	0	0	0	1
"11855"	"EP400NL--ATF7IP"	0	1	0	0	1
"11856"	"EP400NL--GPBP1"	0	1	0	0	1
"11857"	"EP400NL--NOC4L"	1	0	0	0	1
"11858"	"EPAS1--AFF3"	1	0	0	0	1
"11859"	"EPAS1--EPAS1"	1	0	0	0	1
"11860"	"EPAS1--HNRNPA2B1"	1	0	0	0	1
"11861"	"EPAS1--PLP1"	1	0	0	0	1
"11862"	"EPAS1--SLC43A2"	1	0	0	0	1
"11863"	"EPAS1--SMARCD3"	1	0	0	0	1
"11864"	"EPAS1--SYPL2"	0	1	0	0	1
"11865"	"EPB41--ATPIF1"	0	1	0	0	1
"11866"	"EPB41--BLVRB"	0	0	1	0	1
"11867"	"EPB41--EPB41"	2	0	0	0	2
"11868"	"EPB41--GADD45GIP1"	0	0	1	0	1
"11869"	"EPB41--HGSNAT"	0	1	0	0	1
"11870"	"EPB41--ITM2B"	1	0	0	0	1
"11871"	"EPB41--ITPR1"	1	1	0	0	2
"11872"	"EPB41--OAZ1"	0	0	1	0	1
"11873"	"EPB41--PIGV"	1	1	0	0	2
"11874"	"EPB41--POLR2L"	1	0	0	0	1
"11875"	"EPB41--PRG2"	2	0	0	0	2
"11876"	"EPB41--USP49"	0	1	0	0	1
"11877"	"EPB41--YTHDF2"	0	2	0	0	2
"11878"	"EPB41L1--ATP9A"	0	1	0	0	1
"11879"	"EPB41L1--BCL2A1"	1	1	0	0	2
"11880"	"EPB41L1--BICD1"	0	1	0	0	1
"11881"	"EPB41L1--C20orf152"	1	2	0	0	3
"11882"	"EPB41L1--FIP1L1"	1	0	0	0	1
"11883"	"EPB41L1--GHRH"	1	1	0	0	2
"11884"	"EPB41L1--GSTM2"	1	0	0	0	1
"11885"	"EPB41L1--NDRG3"	0	1	0	0	1
"11886"	"EPB41L1--NNAT"	0	1	0	0	1
"11887"	"EPB41L1--PHF20"	1	3	0	0	4
"11888"	"EPB41L1--SLC35C2"	2	0	0	0	2
"11889"	"EPB41L1--TGM3"	1	1	0	0	2
"11890"	"EPB41L2--C6orf103"	0	1	0	0	1
"11891"	"EPB41L2--LAMA2"	1	1	0	0	2
"11892"	"EPB41L2--LARP1"	1	0	0	0	1
"11893"	"EPB41L2--MAP4K1"	0	1	0	0	1
"11894"	"EPB41L2--PTPRK"	0	1	0	0	1
"11895"	"EPB41L2--RXRG"	1	0	0	0	1
"11896"	"EPB41L2--STAT3"	1	1	0	0	2
"11897"	"EPB41L3--FYB"	1	0	0	0	1
"11898"	"EPB41L3--LAMA1"	1	0	0	0	1
"11899"	"EPB41L3--LRRC34"	1	1	0	0	2
"11900"	"EPB41L3--MAPRE3"	1	0	0	0	1
"11901"	"EPB41L4A--EPB41L4A"	3	0	0	0	3
"11902"	"EPB41L4A--PLAC8L1"	1	1	0	0	2
"11903"	"EPB41L4B--AP3B1"	1	0	0	0	1
"11904"	"EPB41L4B--PTPN3"	3	0	0	0	3
"11905"	"EPB41L4B--UBE2R2"	1	0	0	0	1
"11906"	"EPB41L5--EPB41L5"	1	0	0	0	1
"11907"	"EPB41L5--FZR1"	0	1	0	0	1
"11908"	"EPB41L5--SGMS1"	1	0	0	0	1
"11909"	"EPB49--SCN2A"	1	1	0	0	2
"11910"	"EPC1--AKR1E2"	1	1	0	0	2
"11911"	"EPC1--ARHGAP12"	1	0	0	0	1
"11912"	"EPC1--ARHGAP28"	1	1	0	0	2
"11913"	"EPC1--BMPR2"	1	0	0	0	1
"11914"	"EPC1--DIP2C"	0	1	0	0	1
"11915"	"EPC1--L3MBTL4"	1	0	0	0	1
"11916"	"EPC1--PHF1"	0	0	0	2	2
"11917"	"EPC1--PTGR2"	3	0	0	0	3
"11918"	"EPC1--QPCT"	0	1	0	0	1
"11919"	"EPC1--RBM47"	1	0	0	0	1
"11920"	"EPC1--ZEB1"	2	0	0	0	2
"11921"	"EPC2--CNKSR3"	1	0	0	0	1
"11922"	"EPC2--CSTA"	1	0	0	0	1
"11923"	"EPC2--MBD5"	1	1	0	0	2
"11924"	"EPC2--PAN3"	1	0	0	0	1
"11925"	"EPC2--RANBP3L"	1	0	0	0	1
"11926"	"EPC2--RNF111"	1	0	0	0	1
"11927"	"EPC2--THRB"	1	0	0	0	1
"11928"	"EPC2--THSD7B"	1	0	0	0	1
"11929"	"EPCAM--ADAM9"	1	0	0	0	1
"11930"	"EPCAM--GNB1"	1	0	0	0	1
"11931"	"EPCAM--HERC3"	1	0	0	0	1
"11932"	"EPG5--ETV5"	1	0	0	0	1
"11933"	"EPG5--ST8SIA5"	1	0	0	0	1
"11934"	"EPHA1--EPHA1"	1	0	0	0	1
"11935"	"EPHA10--COL8A2"	1	1	0	0	2
"11936"	"EPHA10--KRT7"	1	0	0	0	1
"11937"	"EPHA2--EEF2"	0	0	1	0	1
"11938"	"EPHA2--FBXO42"	0	1	0	0	1
"11939"	"EPHA2--LSM14B"	1	1	0	0	2
"11940"	"EPHA2--SFTPB"	0	0	1	0	1
"11941"	"EPHA3--ABCA9"	0	1	0	0	1
"11942"	"EPHA4--COL4A3"	1	1	0	0	2
"11943"	"EPHA5--KPNA4"	1	0	0	0	1
"11944"	"EPHA5--MALAT1"	1	0	0	0	1
"11945"	"EPHA5--RUFY3"	1	1	0	0	2
"11946"	"EPHA6--C11orf80"	0	1	0	0	1
"11947"	"EPHA6--CNTN6"	2	1	0	0	3
"11948"	"EPHA6--RG9MTD1"	1	1	0	0	2
"11949"	"EPHA6--TSC22D2"	0	1	0	0	1
"11950"	"EPHA6--ZNF207"	1	0	0	0	1
"11951"	"EPHA7--DAB2IP"	1	0	0	0	1
"11952"	"EPHB1--BFSP2"	0	1	0	0	1
"11953"	"EPHB2--EPHB2"	1	0	0	0	1
"11954"	"EPHB2--NTRK1"	2	1	0	0	3
"11955"	"EPHB2--PDZD4"	0	1	0	0	1
"11956"	"EPHB2--ZBTB40"	1	0	0	0	1
"11957"	"EPHB3--P2RY12"	0	1	0	0	1
"11958"	"EPHB3--PAX2"	0	1	0	0	1
"11959"	"EPHB4--RPS4X"	1	0	0	0	1
"11960"	"EPHB6--YLPM1"	1	0	0	0	1
"11961"	"EPHX1--JPH3"	1	0	0	0	1
"11962"	"EPHX1--SEC63"	0	1	0	0	1
"11963"	"EPHX1--TSIX"	0	0	1	0	1
"11964"	"EPHX2--BNIP3L"	1	0	0	0	1
"11965"	"EPHX2--PTK2B"	1	1	0	0	2
"11966"	"EPN1--U2AF2"	3	2	0	0	5
"11967"	"EPN2--AKAP10"	1	0	0	0	1
"11968"	"EPN2--EPN2"	2	0	0	0	2
"11969"	"EPN2--KCNJ12"	1	1	0	0	2
"11970"	"EPN2--MAP2K3"	0	1	0	0	1
"11971"	"EPN2--PIBF1"	0	1	0	0	1
"11972"	"EPN2--SLC5A10"	1	1	0	0	2
"11973"	"EPN3--AGPAT3"	1	1	0	0	2
"11974"	"EPN3--SEMA4G"	0	1	0	0	1
"11975"	"EPOR--RDH11"	1	0	0	0	1
"11976"	"EPOR--SFTPB"	0	0	2	0	2
"11977"	"EPRS--DNAH14"	3	1	0	0	4
"11978"	"EPRS--USH2A"	1	1	0	0	2
"11979"	"EPS15--C1orf159"	0	1	0	0	1
"11980"	"EPS15--CCDC18"	0	1	0	0	1
"11981"	"EPS15--EPS15"	1	0	0	0	1
"11982"	"EPS15--INADL"	1	1	0	0	2
"11983"	"EPS15--KMT2A"	0	0	0	8	8
"11984"	"EPS15--OSBPL9"	1	1	0	0	2
"11985"	"EPS15L1--AKAP8"	0	1	0	0	1
"11986"	"EPS15L1--BRD4"	1	1	0	0	2
"11987"	"EPS15L1--CALR3"	2	3	0	0	5
"11988"	"EPS15L1--CLNS1A"	2	1	0	0	3
"11989"	"EPS15L1--CPAMD8"	1	1	0	0	2
"11990"	"EPS15L1--MED26"	1	0	0	0	1
"11991"	"EPS15L1--MOB2"	1	0	0	0	1
"11992"	"EPS15L1--PANK2"	1	0	0	0	1
"11993"	"EPS15L1--RFC1"	1	0	0	0	1
"11994"	"EPS15L1--ZNF451"	0	1	0	0	1
"11995"	"EPS15L1--ZNF473"	1	1	0	0	2
"11996"	"EPS15L1--ZNF568"	0	1	0	0	1
"11997"	"EPS8--COL3A1"	1	0	0	0	1
"11998"	"EPS8--DERA"	1	0	0	0	1
"11999"	"EPS8--EPS8"	1	0	0	0	1
"12000"	"EPS8--GYS2"	1	1	0	0	2
"12001"	"EPS8--PIK3C2G"	0	1	0	0	1
"12002"	"EPS8--PLEKHA5"	1	1	0	0	2
"12003"	"EPS8--PRH2"	2	1	0	0	3
"12004"	"EPS8--RERGL"	0	1	0	0	1
"12005"	"EPS8--RHEB"	1	0	0	0	1
"12006"	"EPS8L1--C15orf39"	1	0	0	0	1
"12007"	"EPS8L2--AGPAT2"	0	1	0	0	1
"12008"	"EPSTI1--DNAJC15"	1	0	0	0	1
"12009"	"EPSTI1--TSC22D1"	1	0	0	0	1
"12010"	"EPT1--LARP1"	1	0	0	0	1
"12011"	"ERAL1--DIDO1"	1	1	0	0	2
"12012"	"ERAL1--ERAL1"	1	0	0	0	1
"12013"	"ERAL1--TMEM131"	1	0	0	0	1
"12014"	"ERAP2--VPS41"	0	0	2	0	2
"12015"	"ERAS--TIMM17B"	2	0	0	0	2
"12016"	"ERBB2--CDK12"	2	1	0	0	3
"12017"	"ERBB2--CLDN7"	0	1	0	0	1
"12018"	"ERBB2--DNAJC7"	0	1	0	0	1
"12019"	"ERBB2--GRB7"	0	0	1	0	1
"12020"	"ERBB2--IKZF3"	0	1	0	0	1
"12021"	"ERBB2--JHDM1D"	1	0	0	0	1
"12022"	"ERBB2--JUP"	3	0	0	0	3
"12023"	"ERBB2--KRT10"	2	0	0	0	2
"12024"	"ERBB2--MED1"	1	0	0	0	1
"12025"	"ERBB2--NARS2"	4	0	0	0	4
"12026"	"ERBB2--NEUROD2"	2	1	0	0	3
"12027"	"ERBB2--NOMO1"	1	0	0	0	1
"12028"	"ERBB2--PGAP3"	4	0	0	0	4
"12029"	"ERBB2--PNMT"	1	0	0	0	1
"12030"	"ERBB2--PPP1R1B"	5	3	0	0	8
"12031"	"ERBB2--PSMB3"	4	1	0	0	5
"12032"	"ERBB2--PVT1"	2	0	0	0	2
"12033"	"ERBB2--RABGAP1"	1	0	0	0	1
"12034"	"ERBB2--SLC29A3"	3	1	0	0	4
"12035"	"ERBB2--SLC39A11"	1	1	0	0	2
"12036"	"ERBB2--STARD3"	5	0	0	0	5
"12037"	"ERBB2--STXBP4"	2	0	0	0	2
"12038"	"ERBB2--SUPT16H"	0	1	0	0	1
"12039"	"ERBB2--TCAP"	0	1	0	0	1
"12040"	"ERBB2--THRA"	1	0	0	0	1
"12041"	"ERBB2IP--ARL15"	0	1	0	0	1
"12042"	"ERBB2IP--ASXL1"	1	1	0	0	2
"12043"	"ERBB2IP--C5orf44"	1	1	0	0	2
"12044"	"ERBB2IP--ERBB2IP"	2	0	0	0	2
"12045"	"ERBB2IP--MAST4"	0	0	3	0	3
"12046"	"ERBB2IP--MYOM2"	0	1	0	0	1
"12047"	"ERBB2IP--NLN"	1	1	0	0	2
"12048"	"ERBB2IP--PPWD1"	2	1	0	0	3
"12049"	"ERBB2IP--SREK1"	1	0	0	0	1
"12050"	"ERBB2IP--SYNPO2L"	1	0	0	0	1
"12051"	"ERBB2IP--TJP2"	1	0	0	0	1
"12052"	"ERBB2IP--TMEM232"	0	1	0	0	1
"12053"	"ERBB2IP--ZBTB10"	1	1	0	0	2
"12054"	"ERBB3--BCAR4"	5	0	0	0	5
"12055"	"ERBB3--COX4I2"	1	1	0	0	2
"12056"	"ERBB3--DOCK9"	1	0	0	0	1
"12057"	"ERBB3--ENTPD7"	1	0	0	0	1
"12058"	"ERBB3--ERBB3"	1	0	0	0	1
"12059"	"ERBB3--FOXA1"	1	1	0	0	2
"12060"	"ERBB3--MICAL3"	1	0	0	0	1
"12061"	"ERBB3--PDLIM5"	1	0	0	0	1
"12062"	"ERBB3--RPL30"	0	1	0	0	1
"12063"	"ERBB3--RREB1"	1	0	0	0	1
"12064"	"ERBB3--SUOX"	0	1	0	0	1
"12065"	"ERBB3--TRIM37"	1	0	0	0	1
"12066"	"ERBB4--CSDE1"	1	0	0	0	1
"12067"	"ERBB4--KCNAB1"	2	0	0	0	2
"12068"	"ERBB4--RUFY3"	1	0	0	0	1
"12069"	"ERC1--CLCN2"	0	0	1	0	1
"12070"	"ERC1--EEF2"	0	0	1	0	1
"12071"	"ERC1--ERC1"	1	0	0	0	1
"12072"	"ERC1--GABRB1"	0	1	0	0	1
"12073"	"ERC1--GPC5"	0	1	0	0	1
"12074"	"ERC1--HEBP1"	0	1	0	0	1
"12075"	"ERC1--METTL4"	0	1	0	0	1
"12076"	"ERC1--MRPL51"	0	1	0	0	1
"12077"	"ERC1--MRPS9"	0	1	0	0	1
"12078"	"ERC1--PIK3C2G"	2	1	0	0	3
"12079"	"ERC1--PRKDC"	1	0	0	0	1
"12080"	"ERC1--RET"	5	3	0	4	12
"12081"	"ERC1--ROS1"	0	0	0	2	2
"12082"	"ERC1--TACC3"	0	1	0	0	1
"12083"	"ERC1--TOMM34"	2	1	0	0	3
"12084"	"ERC1--VWF"	2	1	0	0	3
"12085"	"ERC1--WNK1"	2	2	0	0	4
"12086"	"ERC1--WNT5B"	1	0	0	0	1
"12087"	"ERC1--YY1"	1	0	0	0	1
"12088"	"ERC2--ARHGEF3"	1	1	0	0	2
"12089"	"ERC2--DNAH12"	0	1	0	0	1
"12090"	"ERC2--TXNL4A"	1	0	0	0	1
"12091"	"ERCC1--CTPS2"	1	0	0	0	1
"12092"	"ERCC1--FBRSL1"	1	0	0	0	1
"12093"	"ERCC1--FN1"	1	0	0	0	1
"12094"	"ERCC1--TNRC18"	2	0	0	0	2
"12095"	"ERCC1--VSIG1"	0	0	2	0	2
"12096"	"ERCC2--C12orf40"	0	1	0	0	1
"12097"	"ERCC2--MYH14"	0	1	0	0	1
"12098"	"ERCC2--NOVA2"	0	1	0	0	1
"12099"	"ERCC3--AAMP"	1	0	0	0	1
"12100"	"ERCC3--MAP3K2"	1	1	0	0	2
"12101"	"ERCC6--CEP350"	1	0	0	0	1
"12102"	"ERCC6--METAP2"	1	0	0	0	1
"12103"	"ERCC6--PREX1"	1	0	0	0	1
"12104"	"ERCC6L2--ABCC3"	1	0	0	0	1
